series_index,article_folder,title,cnts_id,source_folder,page_file,hash_status,expected_sha256,actual_sha256,expected_bytes,actual_bytes,expected_pixels,actual_pixels,unit_ids,unit_count_for_page,layout_visual_status,warning
30,30_最高_1915-05,最高消遣法,CNTS-00048064840,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048064840,page_001.jpg,ok,d04861fdfd73fbd8df73b5f7a05cbd06c2b109f0aa2c3524bf51b86eb5ccca09,d04861fdfd73fbd8df73b5f7a05cbd06c2b109f0aa2c3524bf51b86eb5ccca09,220980,220980,1500x2307,1500x2307,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
30,30_最高_1915-05,最高消遣法,CNTS-00048064840,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048064840,page_002.jpg,ok,ad3edaf683af6fdbf05d2624a5ddc4b5f42ce9b60c33c536d7581e362e5272c5,ad3edaf683af6fdbf05d2624a5ddc4b5f42ce9b60c33c536d7581e362e5272c5,221086,221086,1500x2167,1500x2167,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
30,30_最高_1915-05,最高消遣法,CNTS-00048064840,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048064840,page_003.jpg,ok,d5ea69114a94bca093833f4b93c70de8fee6f3d6d8a65205cab8eb7d92353753,d5ea69114a94bca093833f4b93c70de8fee6f3d6d8a65205cab8eb7d92353753,218276,218276,1500x2309,1500x2309,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
31,31_篤心_1915-06,篤心者의 精靈不滅,CNTS-00048078602,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078602,page_001.jpg,ok,70bc99de0bd06a31984fb0907c4077ea57373215f10bafcb7db1ea81e829c46b,70bc99de0bd06a31984fb0907c4077ea57373215f10bafcb7db1ea81e829c46b,220028,220028,1500x2356,1500x2356,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
31,31_篤心_1915-06,篤心者의 精靈不滅,CNTS-00048078602,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078602,page_002.jpg,ok,d4b0e797514eea86c00e50e5af42a562a5f5c4f966e078a505246007888f5862,d4b0e797514eea86c00e50e5af42a562a5f5c4f966e078a505246007888f5862,257430,257430,1500x2410,1500x2410,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
31,31_篤心_1915-06,篤心者의 精靈不滅,CNTS-00048078602,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078602,page_003.jpg,ok,5ee885547a8a73359b414b8eb44136828a9f989b9869706ffd1e119c360bc719,5ee885547a8a73359b414b8eb44136828a9f989b9869706ffd1e119c360bc719,225189,225189,1500x2352,1500x2352,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_001.jpg,ok,1a6294abcff7113f28188fce1edc14df41649147fa796c9505ca04e1c7cd7c90,1a6294abcff7113f28188fce1edc14df41649147fa796c9505ca04e1c7cd7c90,231463,231463,1500x2309,1500x2309,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_002.jpg,ok,12cb1be6ba41aacb362d4a6c0d002ac381e5777e3a9073b78ec46dc6b8bb108d,12cb1be6ba41aacb362d4a6c0d002ac381e5777e3a9073b78ec46dc6b8bb108d,266142,266142,1500x2331,1500x2331,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_003.jpg,ok,72bd7b716339048d35dc17da74c540908536708451eecaa87143f45f7788cf06,72bd7b716339048d35dc17da74c540908536708451eecaa87143f45f7788cf06,251186,251186,1500x2317,1500x2317,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_004.jpg,ok,c5183ee1008fcea7340bb7a69d127714be1e5185ecea057c52613029a656445a,c5183ee1008fcea7340bb7a69d127714be1e5185ecea057c52613029a656445a,269050,269050,1500x2318,1500x2318,unit_7_p4u;unit_8_p4l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_005.jpg,ok,1c02f780a0bc4e29cea438ceec7192fb60ff1a41bf24240f6dc6bbfe290df43e,1c02f780a0bc4e29cea438ceec7192fb60ff1a41bf24240f6dc6bbfe290df43e,254182,254182,1500x2304,1500x2304,unit_9_p5u;unit_10_p5l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_006.jpg,ok,7f10dc8f43a358f22a6523be07c04fde12832d31b5649f874bb886619b1d3f6f,7f10dc8f43a358f22a6523be07c04fde12832d31b5649f874bb886619b1d3f6f,258007,258007,1500x2282,1500x2282,unit_11_p6u;unit_12_p6l,2,pending_visual_review,
32,32_人生_1915-08,人生은 神에 出ᄒᆞ야 神에 歸言故로 人生의 目的은 道를 覺홈에 在함,CNTS-00048078620,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078620,page_007.jpg,ok,47d2c75b691fa7c2ccef5e73765ce194cd6204fc2deacd28226b2e58a9ea5b1f,47d2c75b691fa7c2ccef5e73765ce194cd6204fc2deacd28226b2e58a9ea5b1f,250769,250769,1500x2299,1500x2299,unit_13_p7u;unit_14_p7l,2,pending_visual_review,
33,33_金剛_1915-09,金剛山追憶大神師,CNTS-00048051212,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051212,page_001.jpg,ok,8e952d5f34718402d7c08dac10bab5607aee1dad82d1e28edecbcc2e00053f11,8e952d5f34718402d7c08dac10bab5607aee1dad82d1e28edecbcc2e00053f11,224346,224346,1500x2299,1500x2299,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
33,33_金剛_1915-09,金剛山追憶大神師,CNTS-00048051212,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051212,page_002.jpg,ok,cc6368076c7cfd3cd12ac724ec1c9c8c79518f5c5302c223ab69c5ccc99af39d,cc6368076c7cfd3cd12ac724ec1c9c8c79518f5c5302c223ab69c5ccc99af39d,253025,253025,1500x2381,1500x2381,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
33,33_金剛_1915-09,金剛山追憶大神師,CNTS-00048051212,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051212,page_003.jpg,ok,273983489694c69a5cbd847d2c99d82b1a41efef4233c7eef24f91f0f107025f,273983489694c69a5cbd847d2c99d82b1a41efef4233c7eef24f91f0f107025f,220040,220040,1500x2323,1500x2323,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
34,34_大宇_1915-10,大宇宙之戀愛,CNTS-00048051218,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051218,page_001.jpg,ok,f66e9d533c3ea300a7771f52820d3d21ff502bb720139ff71c95c04920e39771,f66e9d533c3ea300a7771f52820d3d21ff502bb720139ff71c95c04920e39771,251535,251535,1500x2351,1500x2351,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
34,34_大宇_1915-10,大宇宙之戀愛,CNTS-00048051218,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051218,page_002.jpg,ok,109325a9c0a8adb7ade7ed7a392dba77d01e094dd0143e49f12f749cfc284ff9,109325a9c0a8adb7ade7ed7a392dba77d01e094dd0143e49f12f749cfc284ff9,253725,253725,1500x2371,1500x2371,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
34,34_大宇_1915-10,大宇宙之戀愛,CNTS-00048051218,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051218,page_003.jpg,ok,04537d5b39a5daa45a2f3cdf12c94c4e283b54e17903d9e72c315b2cd9b9c0b4,04537d5b39a5daa45a2f3cdf12c94c4e283b54e17903d9e72c315b2cd9b9c0b4,252796,252796,1500x2340,1500x2340,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
35,35_人生_1917-01,人生과 新年,CNTS-00048078754,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078754,page_001.jpg,ok,2c3ab43b6bc5d2343e4d2a4a07978ce06dd2bfafa4dd48b79b6884cbcc691072,2c3ab43b6bc5d2343e4d2a4a07978ce06dd2bfafa4dd48b79b6884cbcc691072,220952,220952,1500x2370,1500x2370,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
35,35_人生_1917-01,人生과 新年,CNTS-00048078754,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078754,page_002.jpg,ok,28f6fb6251abb7112590c9f640a0e6f0a80390196c1502dc67a1223f921eebb1,28f6fb6251abb7112590c9f640a0e6f0a80390196c1502dc67a1223f921eebb1,249957,249957,1500x2378,1500x2378,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
35,35_人生_1917-01,人生과 新年,CNTS-00048078754,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078754,page_003.jpg,ok,01c348cd2326bb795f2e5a60aa53c78bde6b13acf6084268b79884d898bef9c3,01c348cd2326bb795f2e5a60aa53c78bde6b13acf6084268b79884d898bef9c3,213133,213133,1500x2370,1500x2370,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
36,36_是我_1917-11,是我修養,CNTS-00048065094,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065094,page_001.jpg,ok,3be555ff1ed41d428ba5f9b3a959a2a1da6797d28beda14c9717b96e45addc03,3be555ff1ed41d428ba5f9b3a959a2a1da6797d28beda14c9717b96e45addc03,257973,257973,1500x2380,1500x2380,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
36,36_是我_1917-11,是我修養,CNTS-00048065094,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065094,page_002.jpg,ok,8ae64e9f1fa995dd17061269c1894033690270d0c287fc45fd11de3ecd9eb1b1,8ae64e9f1fa995dd17061269c1894033690270d0c287fc45fd11de3ecd9eb1b1,255358,255358,1500x2369,1500x2369,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
36,36_是我_1917-11,是我修養,CNTS-00048065094,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065094,page_003.jpg,ok,99a7901e5249449f1d5eba2331198da4bccf68764d71749fbe47c5a2ece0229c,99a7901e5249449f1d5eba2331198da4bccf68764d71749fbe47c5a2ece0229c,275808,275808,1500x2380,1500x2380,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_001.jpg,ok,55a8050c0dff6970a1a8f368be580a2b1913ce18ebea74f2d70535f45ecbf375,55a8050c0dff6970a1a8f368be580a2b1913ce18ebea74f2d70535f45ecbf375,265961,265961,1500x2400,1500x2400,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_002.jpg,ok,45c9cc7f5d4faccf346dfcdd2024d0126cbd3023f3b1108f76788806e8b56d85,45c9cc7f5d4faccf346dfcdd2024d0126cbd3023f3b1108f76788806e8b56d85,246794,246794,1500x2377,1500x2377,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_003.jpg,ok,a72eba9d9bd6d850ccfaaa69a8ed36ae0933a5582a35679594011ed37ea603d4,a72eba9d9bd6d850ccfaaa69a8ed36ae0933a5582a35679594011ed37ea603d4,278303,278303,1500x2400,1500x2400,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_004.jpg,ok,e388275513edb79b94a5668598e080d0d9c0a4866daaf526e361d999d40a3e2a,e388275513edb79b94a5668598e080d0d9c0a4866daaf526e361d999d40a3e2a,254149,254149,1500x2372,1500x2372,unit_7_p4u;unit_8_p4l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_005.jpg,ok,629c9776d7a2cb2c364708c678eac5d7552fe5114ec0927e0a89864dea39e176,629c9776d7a2cb2c364708c678eac5d7552fe5114ec0927e0a89864dea39e176,275966,275966,1500x2405,1500x2405,unit_9_p5u;unit_10_p5l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_006.jpg,ok,92755384c0e9ce9dca442f8f768c273ca823574e6bb22b47449d88fb76176753,92755384c0e9ce9dca442f8f768c273ca823574e6bb22b47449d88fb76176753,253381,253381,1500x2372,1500x2372,unit_11_p6u;unit_12_p6l,2,pending_visual_review,
37,37_吾敎_1917-12,吾敎의 大宗,CNTS-00048051447,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051447,page_007.jpg,ok,790b060a6a384257418feb0d76ae9090496b6307ef18ab2fc46ddf6b805b8618,790b060a6a384257418feb0d76ae9090496b6307ef18ab2fc46ddf6b805b8618,270762,270762,1500x2405,1500x2405,unit_13_p7u;unit_14_p7l,2,pending_visual_review,
38,38_新年_1918-01,新年과 人生,CNTS-00048037653,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037653,page_001.jpg,ok,b6d09f6da23a8895a9491866a81df0e18a83073ff904b6f10eaafbbd6d9ef8d9,b6d09f6da23a8895a9491866a81df0e18a83073ff904b6f10eaafbbd6d9ef8d9,242540,242540,1500x2385,1500x2385,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
38,38_新年_1918-01,新年과 人生,CNTS-00048037653,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037653,page_002.jpg,ok,89fc2655ed7d2572052c0127147bd9e6498aadf48d0a20edabb1b14596eb7312,89fc2655ed7d2572052c0127147bd9e6498aadf48d0a20edabb1b14596eb7312,275141,275141,1500x2420,1500x2420,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
38,38_新年_1918-01,新年과 人生,CNTS-00048037653,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048037653,page_003.jpg,ok,21cf3f43faebfdac8103a02d69b308d4b72556cbedb973e03e72793865df9c33,21cf3f43faebfdac8103a02d69b308d4b72556cbedb973e03e72793865df9c33,241911,241911,1500x2453,1500x2453,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
39,39_宗敎_1918-02,宗敎의 兩側面,CNTS-00048078878,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078878,page_001.jpg,ok,b01fb339e25cf8d0032c92ef9f4fcd1df5147c7f03fca37744798179c57e2cc9,b01fb339e25cf8d0032c92ef9f4fcd1df5147c7f03fca37744798179c57e2cc9,280874,280874,1500x2518,1500x2518,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
39,39_宗敎_1918-02,宗敎의 兩側面,CNTS-00048078878,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078878,page_002.jpg,ok,bf5da7d2c1dfb8c64ecd401039cdeecc892dc450e3392d147827309c32bf9428,bf5da7d2c1dfb8c64ecd401039cdeecc892dc450e3392d147827309c32bf9428,299149,299149,1500x2551,1500x2551,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
39,39_宗敎_1918-02,宗敎의 兩側面,CNTS-00048078878,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078878,page_003.jpg,ok,129ffe2b794eb67dca529f68d73770dd1a5ba0589bc1d961b0699a928951e5d2,129ffe2b794eb67dca529f68d73770dd1a5ba0589bc1d961b0699a928951e5d2,275492,275492,1500x2518,1500x2518,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
40,40_信仰_1918-03,信仰上으로 觀ᄒᆞᆯ 吾人의 努力,CNTS-00048078891,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078891,page_001.jpg,ok,b128535ccfabcd4b6e128462d9fadf7417866687ec4d4cc001c82ed439f3adaf,b128535ccfabcd4b6e128462d9fadf7417866687ec4d4cc001c82ed439f3adaf,236078,236078,1500x2474,1500x2474,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
40,40_信仰_1918-03,信仰上으로 觀ᄒᆞᆯ 吾人의 努力,CNTS-00048078891,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078891,page_002.jpg,ok,2c67dfc58b8b2b03741721931126e01d59fce7a73a51e4212353651aed1d55bf,2c67dfc58b8b2b03741721931126e01d59fce7a73a51e4212353651aed1d55bf,245785,245785,1500x2385,1500x2385,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
40,40_信仰_1918-03,信仰上으로 觀ᄒᆞᆯ 吾人의 努力,CNTS-00048078891,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048078891,page_003.jpg,ok,bd1890d7025be5fd8fcd89d30243c3b9be7789a77270a7de012295aa7c6c323d,bd1890d7025be5fd8fcd89d30243c3b9be7789a77270a7de012295aa7c6c323d,257117,257117,1500x2474,1500x2474,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
